file_path,class_name
VIN/d47efdd2527ed1646f31bec6dcbbcdc1.png,Lung_Opacity
VIN/b06682799382cfff3e10529b11f93490.png,Normal
VIN/14783d2f57f9c689d827892bbe112cb8.png,Normal
VIN/389526ec796c3955a9a89a66f04bc247.png,Normal
VIN/565f761092a0cbc6f85c8195de091343.png,Normal
VIN/e38e7ca1d5326e8212c188887cec3ef6.png,Normal
VIN/ab730707fed0edaf38a9b788b226b9f2.png,Lung_Opacity
VIN/0a695a94168b32705b91779586c6b2e7.png,Normal
VIN/eaf829bee4a01226020af0b13daa49d3.png,Normal
VIN/b57e21ea64ba9736e0711bdbbe53c221.png,Fibrosis
VIN/9d35317bc33f38271a0d6df1b9a9f470.png,Normal
VIN/62eaa7c251280aa3c31139ea3f81f391.png,Normal
VIN/56a0fef52403bf8a7bfb6ce0500e8da4.png,Normal
VIN/102a115e13edadc89540c060affec761.png,Normal
VIN/88d218de86341304f817a7fb7a6e2fc1.png,Normal
VIN/869e17be9aa482c5962a79762d403859.png,Normal
VIN/5aa01ff5b1023118f8f0a880f1eb339f.png,Normal
VIN/00dc70e84d141255f7fc6f8038bdd72e.png,Normal
VIN/1b09f8963f072c7caf4ecc685910fb15.png,Normal
VIN/af5b3774027bc0def0cb71e87d5bc0a3.png,Normal
VIN/08d0eab34ea5bab14e7e56dabafcdb7f.png,Normal
VIN/f4e913c031f50fa859d8c775cf716974.png,Normal
VIN/4fca8a77e10e418e3851c65c0f42fc23.png,Normal
VIN/3e300793e970e7916c36a57fe350f688.png,Normal
VIN/823feb835c8aea70c0ac4f9678d39879.png,Normal
VIN/19092706cfc4df42ae8f3302eb73bbd3.png,Normal
VIN/7b28527cbbf8fdd46cae166b95e1bf64.png,Normal
VIN/5c9b1df128d0506902cbed4462273b49.png,Normal
VIN/a7bba955cdf410ec6da045191a8c056c.png,Normal
VIN/012969950fbdd28bb50cfa447877cd4e.png,Normal
VIN/6f693ffb135213d759427b3e0d26904e.png,Normal
VIN/8626cbfd0205ec64b6fb89650aacabf0.png,Normal
VIN/23ed5844d016867059889d56e64df1b9.png,Normal
VIN/644ce5af82ecc76391728df8cd2bfb3d.png,Normal
VIN/ae46578e2d798368f43af12ffb20c976.png,Normal
VIN/55522f91d2da99602696a2c6b0b5f42a.png,Normal
VIN/9dd6f4b67f9e9c24acb0499a7d8812eb.png,Normal
VIN/8da36a523c6b7ccc9f3589a4d129c96d.png,Normal
VIN/c0b8111730c30c21085c38b81f432aa9.png,Normal
VIN/57249e369cd43410e8005dc512375ff0.png,Normal
VIN/25ea0b3ba039f05031bd95927a978073.png,Normal
VIN/fe67a20679c1eed6e19ee55f776d0f6d.png,Normal
VIN/1ae368aaa68a19e19664f5f0648e863f.png,Normal
VIN/543c0591a8706112a0e71620509a398f.png,Fibrosis
VIN/253d35b7096d0957bd79cfb4b1c954e1.png,Normal
VIN/a751b16e4a8cfa7956561dea5bf0cbb3.png,Normal
VIN/380b4b9ed2f96b1efe6af2687d808e33.png,Normal
VIN/c76f9bb22dfaa73cd8810e299cc0bd53.png,Normal
VIN/b131cff616a9379108b498f995025957.png,Normal
VIN/9e83685b659621945abb3edbd792cf0b.png,Normal
VIN/32a4977ad96250a4796f588b135d7067.png,Normal
VIN/415f0f58066bad3d69bd5fac2c80574b.png,Fibrosis
VIN/850ef50fc6c7b3e33e34fc5f283086c3.png,Normal
VIN/44fd18e81fd09c367a5a9651d3e61ee4.png,Normal
VIN/535bc2dc2e6af4fa80186254f4d8b0f4.png,Normal
VIN/d015e02257639b55b196e26820e10081.png,Lung_Opacity
VIN/f929582316eea29fe0b7a4701347d0bb.png,Normal
VIN/1bb7079ab131dd4c4151b2a6838538bd.png,Normal
VIN/c2c3e9e459681d13dc94b916a3689de4.png,Normal
VIN/7686dfb913f7e7bfdcd9cf85e7946d28.png,Normal
VIN/67fbbda75755440dbea348c3fd5d1e2d.png,Normal
VIN/352ab0683046ce107942e9e477007b72.png,Lung_Opacity
VIN/fb31baa6cb3084cb283c11ee81c32f22.png,Fibrosis
VIN/ee22245fccd39fca9be413a2b2bbe521.png,Normal
VIN/cc70e9658fc974cf91bce73f4798856b.png,Normal
VIN/c8b8da78a9abdca8f830c87f7cf300ec.png,Normal
VIN/1ecc10ca44af4ff9638ab9723ba974cb.png,Normal
VIN/5e371616866f2d786b8a5200370d60a1.png,Normal
VIN/0e14f72a9e6636ca4c41771220e6d72c.png,Normal
VIN/92e70b05434954ca1d71bc2ab976ba2f.png,Normal
VIN/7d7ebec69dcf4ec6e88f58b8eaf4e4df.png,Normal
VIN/d8ecc4a091d838d9a615f100a907d5ec.png,Fibrosis
VIN/8653ff3e043bea0dd7a17113b08cf557.png,Normal
VIN/741a9166daa2a340054d0210a0d7879a.png,Normal
VIN/0459d43804df005b79d9b248690cf777.png,Normal
VIN/407530901f066b6b5b5d486495617fc8.png,Fibrosis
VIN/e33f67bb274e75146faa95baaa6fbd47.png,Normal
VIN/9306d40fe3b77bd159c6ab92c0a306c8.png,Fibrosis
VIN/e3769a9e37c159ac96c5d2f155d1826c.png,Normal
VIN/2da795e38db0e7086e2479f7aaf1e631.png,Fibrosis
VIN/d51f7bac8cf2ddcf00335f65a1fd0782.png,Normal
VIN/2b0d2503cdaa8d34ad9a82cf4fdb546e.png,Lung_Opacity
VIN/df6f1a659a93666db0c13ee25889d552.png,Normal
VIN/b75075aceaa139ea4a971c652005c665.png,Normal
VIN/27c2bfe6ab94022f4137c7e421af973c.png,Fibrosis
VIN/58989b53f38657250fbb9de06952f139.png,Normal
VIN/e0f5aff4daedec8ea01e4125d854eb98.png,Normal
VIN/724342ef3bd617856cc0a9c843a1f5ce.png,Normal
VIN/6ce61a39f1e1bff629566de047ab8775.png,Lung_Opacity
VIN/f6953ff546b85c1d1a540eb4c50e4c98.png,Normal
VIN/004d2bc2111d639f5e8441ced52d55cb.png,Normal
VIN/e4fe775718f2633a8989f20e06612f01.png,Fibrosis
VIN/db00e203aee2c2b197e8861d0eb64e3b.png,Normal
VIN/b910d1cb5197d5fdb25c7477548766a9.png,Normal
VIN/9ddc082081a79f748fc6e16fcf52e1ac.png,Normal
VIN/14155c990928bd35a34c5b63593cb300.png,Normal
VIN/69101d3d5cb778cfce804292b1a3f514.png,Normal
VIN/f58ecf974a05d2f5ece85aa9393cf9d6.png,Fibrosis
VIN/f2c0995bf613672b13eb82ee09b1547b.png,Fibrosis
VIN/1f44ce8fa6574cf3e43a490c5fc5b3fe.png,Normal
VIN/b6d81cd3e996c836eeeadcc896afdfe4.png,Fibrosis
VIN/3d6c4bf64358a344f014327d3acec7d5.png,Normal
VIN/7b6a38d1478375102a8396bedfbf9edf.png,Normal
VIN/9e0e88a415054f3153c10336ae1f996c.png,Normal
VIN/e0a7b2311a978bb3c267948f2170d466.png,Normal
VIN/ba70f090a5f2a84a5b2f67207be2fef2.png,Normal
VIN/86e8ce292daefc9328a104fa2116d6de.png,Normal
VIN/8ceb7a01369d1f273deb2879db8ad1d8.png,Normal
VIN/7e3c5ce1a0c08ee25ac09948c7656387.png,Normal
VIN/846a659d3d5f0c9bc9a7f917dea9da79.png,Lung_Opacity
VIN/f7f7736401b22c94a9d2b09425adeab9.png,Normal
VIN/8b254a2bcf8e8dcfb77ff47e61055161.png,Normal
VIN/74d7567d6aef1fd896f3904205d3a2fb.png,Normal
VIN/05a1b049aade6b9e9ce1209a31e62a5f.png,Normal
VIN/f05356aae5a154293ca66073324aa47b.png,Normal
VIN/a4fc9faa46af26c5fc462772d88d0af3.png,Fibrosis
VIN/33ed20be9a746debd37b0f77d8f09549.png,Normal
VIN/5e2642ba5e2f958a4f4ca753526587bc.png,Normal
VIN/cd870e76466ce35db5f5f169f5b8c5aa.png,Normal
VIN/87292fd850fa8494048bbdae18312907.png,Lung_Opacity
VIN/d23bb0447470c62748051ef65bbf7698.png,Normal
VIN/fd810298e165ef0b9a88bb25fda7a34b.png,Lung_Opacity
VIN/1e789b5c3710a03a6f4493c69b04620d.png,Normal
VIN/d64553b9bcb27c452cb10ac471168602.png,Normal
VIN/6037626f8f22c760de042de41d1e8020.png,Normal
VIN/86ed421be69c3316eb5167e59c4c0d03.png,Normal
VIN/e1c7cdc2d2faec46612191158a77a38a.png,Lung_Opacity
VIN/d2ca714f8f06979acfbc0992d65fb211.png,Normal
VIN/8b4d5c40cadb0b8b8c10f01c0deadad9.png,Normal
VIN/97812bf7d17fa951958dd751cee65ad2.png,Normal
VIN/b251d2140fbcde8d2369b9cb3b16fa47.png,Normal
VIN/053700069ddf3c4f1f6c477a48337836.png,Fibrosis
VIN/9bc8d179ae78e2ce743390a1866431ee.png,Normal
VIN/72955ce8636dc51c1459d32192ea0d64.png,Normal
VIN/665ef2211ef112b368b1c312e1dca0ea.png,Normal
VIN/87fdaa98d570ac156bfaa0d863401373.png,Normal
VIN/474bbe6ff1f8b29f0e274dc459d95f70.png,Normal
VIN/1049b2ea72618fc2406996e0d869d317.png,Normal
VIN/d1ae8f8c681cf7e9ad6fc1f8ab02dc3a.png,Fibrosis
VIN/30292747f6799a93b20e1f9e67be0c67.png,Normal
VIN/b348d2129375bd69901432f8f34edc9f.png,Normal
VIN/dc10f51497e3efab8d2eb8fb1d2aee9b.png,Normal
VIN/be68ec0ff4c6093fc3ffba8dd83b033d.png,Normal
VIN/e988f84d11f5903f930dd67fa55ce628.png,Fibrosis
VIN/94fe218b2934a56f5c5e9dbbe7c3ab98.png,Normal
VIN/e42a2c25f8b84164c39ff77328ed5bb2.png,Normal
VIN/1765dd3c7665adff2150cde60917c771.png,Normal
VIN/b5822471fa3aef526081f6a64d7bec2f.png,Fibrosis
VIN/32a99e624f125328d0ce3008a3a1114e.png,Normal
VIN/b03f7c56bbec3f8d4e2e95401ca039ed.png,Normal
VIN/7d22a65792f9a803af9324eec9936ece.png,Normal
VIN/5ca166e3c183eed19a435a0db42d9939.png,Fibrosis
VIN/e06ccb3933bbb35d6e9eeaa65d715262.png,Normal
VIN/70c8b6a87c8664190d85784a0811a9d2.png,Normal
VIN/761156f763bd414dfd2037ae413d5fe8.png,Lung_Opacity
VIN/b12061bf52b1440df272f8d83ed6aa10.png,Normal
VIN/11e5836536df98d46a3e51c7aba02115.png,Normal
VIN/fa5f06ba5deade163b028b37cfe68901.png,Fibrosis
VIN/2e8abd47841a31c459718dca0700f486.png,Normal
VIN/f87b9997c140964b0956c28e929ed7f2.png,Normal
VIN/2a1fcf5a5313b721f2fdbfee711bb098.png,Normal
VIN/89e568e079d67873221ef0cda7f76df9.png,Normal
VIN/749edbd991a6af4ffd0012ed39a316f3.png,Normal
VIN/2c71d64c36258deed0de846014db0813.png,Normal
VIN/dd9cc01c6dbb317d0e2f2460e7150675.png,Normal
VIN/c8aa0e18d7a53024d44efc9f45863514.png,Normal
VIN/845d1edaada5683f85efcb17937404be.png,Fibrosis
VIN/65e5a2cd5b5b333cce079db1ec116309.png,Normal
VIN/e3a37326d6d7c5c35e6f84cfbb8187ca.png,Fibrosis
VIN/af3b0c6faef0e4d8a7bd119848273155.png,Normal
VIN/a3228c592302ccd3728c1ab6a95ea4d7.png,Normal
VIN/f5b2547ee619395f63368aab8996f2fb.png,Lung_Opacity
VIN/a19f61e07dea95985126f5b8d030145c.png,Normal
VIN/2a6d1ced2d75a229ea936e5f2dbbbe32.png,Fibrosis
VIN/e46da7c27c2e93d1a1d9413e2fee4547.png,Normal
VIN/2d4a3f928bbd1cf6cec20fc617af2fa3.png,Fibrosis
VIN/283175723b6cfb107d3b2f6de0a87c88.png,Normal
VIN/33f7e603fc05c5149f2abae0cc287c06.png,Normal
VIN/430a5c1d9aea32a147a8d743d49b0398.png,Normal
VIN/ede3e4041468a91f1a8027aeaa10e540.png,Fibrosis
VIN/5f7e9dab96933463abbb0c5bc5964f96.png,Normal
VIN/fd3d0487b4f4ee21cbaa2cf3b9fae8f5.png,Normal
VIN/96289c1a25aca0025127c41f45ed24e0.png,Normal
VIN/aa1ebd488f7f3cab0aa784073b0a9d70.png,Fibrosis
VIN/45beae35a855d010ef2744a912b92934.png,Normal
VIN/c341b3f8a0353bab2ec49147b97ce9d0.png,Fibrosis
VIN/f654e8b8bf5a381129c17307730fadb9.png,Normal
VIN/acd377b981077dfd46028b37d3efb502.png,Fibrosis
VIN/36ce9c445dc3d9c1773d39281e40c14b.png,Normal
VIN/81ea940f6219bbc128abe9f642342c6c.png,Normal
VIN/2c3979232fe659fb46d4ca12263e75d0.png,Lung_Opacity
VIN/9a3994e6a7e4c6d815db35eff5203056.png,Normal
VIN/aadca4c2d680af0c23325b0f16cedb97.png,Normal
VIN/1246d654bb8a0b1e713e6d48a485456a.png,Normal
VIN/a76081b8174243ba3eba3a2e02e625f4.png,Normal
VIN/877a837c61af6376f7e158d5ef4977f8.png,Normal
VIN/d1605d4007fbbdbec96acce4a834d10b.png,Fibrosis
VIN/54fa20d07ac42e467ab67a87cf8563a3.png,Lung_Opacity
VIN/b25cd9f25ec316cf78572decdafca84a.png,Normal
VIN/d5fab2b2a6f078e7290ed23ebdcb2b02.png,Normal
VIN/8885de5e3a1e90858a93474194809284.png,Normal
VIN/ed24433d07c4d986d6b7789ac984ec2e.png,Normal
VIN/9c6e03289a56bb7399443d9a37b2723e.png,Normal
VIN/901d3c3375a1938dc760bb36e9408d5a.png,Normal
VIN/192c4c38091301d8e28feefe188d0688.png,Normal
VIN/f9e33b36ae582d27a5426d7e0692d128.png,Normal
VIN/6977e610df3f5274b2c66ab4e54417c6.png,Normal
VIN/5e679b95d1ce29e2bb0938b6b305a265.png,Fibrosis
VIN/0d713a8274dc92be9a75639d9b6558e1.png,Normal
VIN/ba357d459891d0c4101ad0953fd6b972.png,Normal
VIN/4ea163d759773e5d39d010336d81410c.png,Normal
VIN/8c80dcd72f15fec04dd63b96972916f1.png,Normal
VIN/19e10a7d79e4a8803fae795e5ac4222a.png,Normal
VIN/7ffafd2382a0c549bc1f32b9041bcbc1.png,Normal
VIN/756b7c079d3e9cbe980b4e1e04da546f.png,Normal
VIN/d65e8ebeaf0add8c9491ba9d8b35931e.png,Lung_Opacity
VIN/72ff64b0ef1232b9e57d51a2cadf8173.png,Normal
VIN/d3ea3f211750890d1ea9d1f0a630b8fc.png,Normal
VIN/6eded50356520b1bbbf9a3c40a87ce4a.png,Normal
VIN/412c4d81ec9510492343169ea6fc6a68.png,Lung_Opacity
VIN/010018c93ed33ae56ed048ee54867e46.png,Fibrosis
VIN/13d2e16acfb96ff96e434d269e64a097.png,Normal
VIN/a259009c4eeacf9ccf4f8db4bf3e7714.png,Normal
VIN/a592ab7261f7319a4815f58e5cb9c472.png,Normal
VIN/b3cf4f7aab7e62964dd965e768178e32.png,Normal
VIN/cc29cf290d5e15ec95f613e519816e05.png,Normal
VIN/0e6696b0486b3a4d897a9186bfb81651.png,Normal
VIN/a5bdf59cbdda3f531f057d3c1840fef1.png,Lung_Opacity
VIN/5b2e28bd44d10e3e10605d0d95ffba22.png,Fibrosis
VIN/809a418b0478a6ac84bbb0d9b962f298.png,Normal
VIN/f22682097fff5e8c5a25345793633388.png,Normal
VIN/470968b4f0213650cd259707bd92f8e6.png,Normal
VIN/3cc514941cb66809afd5bc0cc15c22d5.png,Normal
VIN/e89430cc87ac300a21b208d0c431fc20.png,Normal
VIN/d5ca9147ad6bf6732763b606405e64c7.png,Normal
VIN/54baa0567d081c840fe6b42744e46d35.png,Normal
VIN/d74783a75ae092e9311e51f994c0624e.png,Normal
VIN/e2576b69e9a80213a93f7f22e76351d8.png,Normal
VIN/915e7fbda46ac956e163de4485710390.png,Normal
VIN/4ad31360a01c40bc9074745f770c8ec7.png,Normal
VIN/703fedfcf959f3ee733ce37e86a3a9c5.png,Normal
VIN/5d915a93afa7a4d47aeb206eefba2465.png,Fibrosis
VIN/ee32c41610893e5b93db15b231278650.png,Normal
VIN/426897029e9276d5279228ecd1c0f814.png,Normal
VIN/11cc75f11d95fb1ca9bfff79b119a47e.png,Normal
VIN/26675a820164ae13cdaed176598fff22.png,Normal
VIN/827769f3b7e528a56c241ea967a985d6.png,Normal
VIN/46c3ef9fa99eddf70b044f56318d5420.png,Normal
VIN/54899ab2697603e703ee876a647f7be2.png,Normal
VIN/1a659fe794a9cd300aaeb3f1a0426d1f.png,Normal
VIN/80ab0d18fb53f014a67b55ccaf83c0e4.png,Normal
VIN/470e7c1f8564c284406d7adff645ca47.png,Normal
VIN/36bd6eab0e53e5b1c62f8c51fee5b892.png,Normal
VIN/34fda0402fb015bab250aa7b3f0372f1.png,Normal
VIN/1075dde8870f9418d888dcb90c568172.png,Normal
VIN/708e9255eba0c7279a625e6eb817f6d7.png,Normal
VIN/62071e073320c21515baab6e5c55ddf8.png,Fibrosis
VIN/c478936271407425740ba8019a08a9fe.png,Normal
VIN/a9f32aee073a0ee7ea94e959ab63885c.png,Normal
VIN/6c52edbfaea1be8334fd862161a8f4e4.png,Fibrosis
VIN/fe84b42ec9a773a7b37d50fdc5249ebc.png,Normal
VIN/e2878900d428b05d537fd0c615db5823.png,Normal
VIN/8994d90180f312fc4242b316fb3da607.png,Normal
VIN/611310e3e1ec37e73e74f1a756b3bb69.png,Lung_Opacity
VIN/83c4ffdc5e2f7007ef377c6898504467.png,Normal
VIN/63e7baab5f49770ea94dcbbb223b6cda.png,Normal
VIN/99b6a685b8c3992e218834b8777e0ce1.png,Fibrosis
VIN/1f0020b4117724f14386bcbeebb9d194.png,Normal
VIN/8f752093ee546364e7a3f570c7e2041d.png,Normal
VIN/bbe03119e84db17f2cd765321e63ac8d.png,Normal
VIN/c413baf55bfb894ee5af02d991b452ce.png,Lung_Opacity
VIN/fc22b32661d6b0af50e0e1fe0467a333.png,Normal
VIN/76f60361e862c32200eb9c6fa5686124.png,Normal
VIN/32557c0fb41d37a9e3c8485d3dcdb8cc.png,Normal
VIN/cb7a6b61517029d102fd3cbfcdcf0fbe.png,Normal
VIN/6c5837e6ecbe05d3d5cf65dbc5b13b12.png,Normal
VIN/75f21e6edd093efabea19a5d6a756d25.png,Normal
VIN/6f6b8ad537cd551d21769745d7b00c03.png,Normal
VIN/2c75e34858cd445d82f346032d504120.png,Normal
VIN/4b001bab36d94f73c1ead3ab74690dbc.png,Fibrosis
VIN/a257e58a06d3267edc82453ae093ac97.png,Fibrosis
VIN/bd37eea422f128f2c3ec6d8a2b9cdc06.png,Normal
VIN/0005e8e3701dfb1dd93d53e2ff537b6e.png,Lung_Opacity
VIN/7364d14935061616a0eb887bc6682f46.png,Normal
VIN/2c8f7823a733497e98add3125db370cf.png,Lung_Opacity
VIN/04bf8b28859a541087d3186c932e27e6.png,Normal
VIN/ee9e445e316c60e028de2486e3f459df.png,Fibrosis
VIN/ab615e4c48f2bec86c60082287f9cc16.png,Normal
VIN/a4ad3a5adfa6a22174acffb59997e1ee.png,Normal
VIN/8f90045aebf8ed0960242cf8441c7413.png,Normal
VIN/5fb44599ac9e8866dc107e366467cafc.png,Fibrosis
VIN/ad1d315faa4865f413ac2d0259ae0374.png,Normal
VIN/08c182c884fec1fad1b1e4a19d482acf.png,Normal
VIN/80494023b09f661f00cca8ebaef860c2.png,Normal
VIN/000434271f63a053c4128a0ba6352c7f.png,Normal
VIN/3d0f66e908f56bc5a09dc479a408eea5.png,Normal
VIN/1e9d0591a186e9fdb31759a3767fc472.png,Normal
VIN/ada233117aabf4db3bb6ab1507a60c63.png,Normal
VIN/b98c6c9fa540c169cda98fa7401059e3.png,Normal
VIN/2d3029fd7a8c2d936aa122a071a8d7a0.png,Normal
VIN/131a5aebed48ad2591a6c20f30eec857.png,Normal
VIN/ee796364982e62149d890edc1d1fc460.png,Normal
VIN/2e36f673e27b86d41545bb4eadf4ab9a.png,Normal
VIN/c351e3875444070992012c35126bf41f.png,Lung_Opacity
VIN/d1a8198c7b0b4c094b6f13216d49d6ee.png,Normal
VIN/1bf31ecce06f5cab7b82b36daea676b6.png,Lung_Opacity
VIN/b76cd3abd7eaaf6c0e3ab9c09c616271.png,Normal
VIN/4c1f101e56a758fed58ecc75d97ee59f.png,Normal
VIN/53b316dff927c4d041ff2f3184bab6cb.png,Normal
VIN/a3505263b75023b90b3bfcc7524d6310.png,Normal
VIN/cad8e7e5f5034a50d4b1ebb30db533c5.png,Fibrosis
VIN/c989d46402b855ed7f825b7e6e4c17b2.png,Fibrosis
VIN/4a704557b3d8950d46722e4b410ccf70.png,Normal
VIN/b6a84cff946920891680fb4ffe266aa9.png,Normal
VIN/570ff043568e88ee3792b8805e145485.png,Normal
VIN/9bc7f47f5e3d9cb135278aa09a42ff3a.png,Normal
VIN/e6df9b3fba3fb8745fe06fe9fb84ecfe.png,Fibrosis
VIN/34fb5523032710f8174eb8cec1b42a0e.png,Normal
VIN/fc45095dff453deb90ba2e867a219d01.png,Normal
VIN/285c4b227a6c923d674fa58fdfdd2eca.png,Lung_Opacity
VIN/1be14d718a03e0faf08e7c7d306f8553.png,Normal
VIN/20c912c5a00f426f19d54272bd2b4fcd.png,Normal
VIN/5ceb74484f349e998da894a6b1caf5f0.png,Normal
VIN/25760e8cc791f5cbc47aef7ad5655116.png,Normal
VIN/5298eaa148b15070786b0ec4ae41a933.png,Normal
VIN/46efe0cc72d00f009b4d6e81c40caa2d.png,Normal
VIN/a05d02bcf44861404c6aa8e020e5de0e.png,Normal
VIN/1d20e1e5265fd1be193171a71190cd9e.png,Normal
VIN/5b3fe545c2e636ede177d7ab5f1bb15e.png,Normal
VIN/79ef441bfa234970dd72d7f5739fb483.png,Normal
VIN/76218624c7da972d76e09fa47edca768.png,Normal
VIN/55502b1d1bf95606ecfb0abb4f1fdd98.png,Normal
VIN/fcc781b652368c74e8e59d46fb4a76af.png,Normal
VIN/4d08dd43be2d1dbf38fab2f5120cc1f8.png,Normal
VIN/263a81f7641e3e94d9c9fce271e2af6a.png,Normal
VIN/a41a7b67cb8b8be58c3debae5c40c676.png,Normal
VIN/80ce09a40566bb57fd7ff52e1133e1b4.png,Normal
VIN/31449e7891efb4f8be8f7d76bf247914.png,Normal
VIN/273ac6831e70b8035615da2884cb78b3.png,Normal
VIN/2162cbf3127612dcfed53a45f756b550.png,Normal
VIN/600a246b869fd7627d3b2a87f599ba3e.png,Normal
VIN/2ae44a028bd7146e2ce74718860ff663.png,Normal
VIN/8c89c64a8b401ad7bee1fd6e3cfae1ad.png,Normal
VIN/9163f352663788a365db4685d32099b6.png,Fibrosis
VIN/a17702ec12293392073a23a4eec7ddf4.png,Normal
VIN/4eb6a773c0437191d406e4c7592b298c.png,Normal
VIN/942a430702bd6111fd162c35c6ebbc8c.png,Normal
VIN/717e2ea8788a36b09fc618d55099f24f.png,Normal
